user_id,video_id,timestamp,is_click
4,177,1685064861273.0,0
4,178,1685065148079.0,1
4,179,1685065255553.0,1
4,180,1685065330483.0,1
4,181,1685065449806.0,0
4,182,1685065449806.0,1
4,183,1685065512700.0,1
4,184,1685065698120.0,1
4,185,1685065734949.0,0
4,186,1685065915413.0,0
4,187,1685065954142.0,0
4,188,1685067896189.0,1
4,189,1685067896189.0,1
4,190,1685069463973.0,1
4,191,1685069463973.0,1
4,192,1685069463973.0,1
4,193,1685069548299.0,0
4,194,1685069684856.0,0
4,195,1685069684856.0,0
4,196,1685069911044.0,0
4,197,1685069978907.0,0
4,198,1685069978907.0,0
4,199,1685070044431.0,1
4,200,1685070099007.0,0
4,201,1685070271394.0,1
4,202,1685070334969.0,0
4,203,1685070392679.0,1
4,204,1685070712779.0,1
4,205,1685070848911.0,0
4,206,1685072565816.0,1
4,207,1685072625832.0,1
4,208,1685072625832.0,1
4,209,1685072903739.0,1
4,210,1685072903739.0,0
4,211,1685073192611.0,1
4,212,1685073192611.0,1
4,213,1685073482809.0,0
4,214,1685073637836.0,0
4,215,1685073968973.0,1
4,216,1685073968973.0,1
4,217,1685074171682.0,1
4,218,1685074228129.0,1
4,219,1685074337191.0,0
4,220,1685074439211.0,0
4,221,1685074600149.0,1
4,222,1685074998375.0,1
4,223,1685075147235.0,1
4,224,1685075501667.0,0
4,225,1685075647124.0,1
4,226,1685083244967.0,1
4,227,1685083244967.0,0
4,228,1685083465411.0,1
4,229,1685087732353.0,1
4,230,1685088280055.0,1
4,231,1685088280055.0,1
4,232,1685088334992.0,0
4,233,1685088334992.0,1
4,234,1685088735536.0,0
4,235,1685088735536.0,1
4,236,1685088735536.0,1
4,237,1685088766861.0,0
4,238,1685088916575.0,1
4,239,1685089097699.0,1
4,240,1685089097699.0,0
4,241,1685089239364.0,0
4,242,1685089239364.0,0
4,243,1685089335032.0,1
4,244,1685089362960.0,1
4,245,1685089525641.0,0
4,246,1685089696918.0,1
4,247,1685089696918.0,1
4,248,1685090682081.0,1
4,249,1685090718130.0,1
4,250,1685090718130.0,1
4,251,1685186378289.0,0
4,252,1685194479914.0,0
4,253,1685355151995.0,1
4,254,1685355375664.0,1
4,255,1685355375664.0,1
4,256,1685355881915.0,0
4,257,1685355881915.0,0
4,258,1685355881915.0,0
4,259,1685366051729.0,1
4,7,1685422985510.0,1
4,260,1685440083159.0,1
4,261,1685440083159.0,1
4,262,1685440184451.0,0
4,263,1685441829900.0,0
4,264,1685442017190.0,1
4,265,1685442017190.0,1
4,266,1685443333345.0,0
4,267,1685445759409.0,1
4,268,1685445773487.0,1
4,269,1685445773487.0,0
4,270,1685449160373.0,0
4,271,1685489036148.0,0
4,272,1685509558019.0,1
5,220,1684757023462.0,1
5,273,1684835424638.0,1
5,274,1684835612597.0,1
5,275,1684835836936.0,1
5,249,1684836160674.0,1
5,276,1684836160674.0,1
5,176,1684836746722.0,1
5,277,1684837438063.0,1
5,278,1684837806056.0,1
5,279,1684837957107.0,1
5,280,1684837957107.0,1
5,281,1684840192050.0,1
6,282,1684762506388.0,0
6,283,1684762918461.0,0
6,284,1684763007141.0,0
6,285,1684763122919.0,0
6,286,1684763259477.0,0
6,287,1684763303724.0,1
6,288,1684763498402.0,0
6,289,1684763498402.0,0
6,290,1684763549622.0,1
6,291,1684763773544.0,1
6,292,1684763773544.0,1
6,293,1684764698212.0,0
6,294,1684765411592.0,1
6,295,1684838959653.0,1
6,296,1684838964203.0,0
6,297,1684838994721.0,1
6,298,1684840014176.0,0
6,299,1684840859837.0,1
6,300,1684841518010.0,1
6,301,1684842189812.0,1
6,302,1684842191255.0,1
6,303,1684843577614.0,0
6,64,1684843577614.0,0
6,304,1684843577614.0,1
6,305,1684843624124.0,1
6,68,1684843712349.0,0
6,306,1684843712349.0,1
6,307,1684843712349.0,1
6,308,1684843824160.0,1
6,309,1684844317963.0,0
6,310,1685011040870.0,1
6,311,1685011070600.0,0
6,312,1685011447069.0,1
6,313,1685011583342.0,1
6,314,1685011880115.0,0
6,315,1685012039132.0,1
6,316,1685012588472.0,1
6,317,1685012688481.0,1
6,318,1685012688481.0,0
6,319,1685012983842.0,1
6,320,1685012983842.0,1
6,321,1685013811119.0,0
6,322,1685013811119.0,1
6,323,1685014353035.0,0
6,324,1685014699319.0,1
6,325,1685016267584.0,1
6,326,1685017121707.0,0
6,327,1685017121707.0,1
6,328,1685017203515.0,1
6,329,1685017558332.0,1
6,330,1685017774572.0,1
6,331,1685017774572.0,1
6,332,1685018528621.0,1
6,333,1685018528621.0,1
6,334,1685018921718.0,0
6,335,1685018921718.0,1
6,336,1685019203250.0,1
6,337,1685019765172.0,0
6,338,1685019765172.0,0
6,339,1685019853310.0,0
6,340,1685020209824.0,1
6,341,1685112030736.0,0
6,342,1685112139080.0,0
6,343,1685112404118.0,0
6,344,1685112433497.0,1
6,345,1685163929140.0,1
6,346,1685163996144.0,1
6,347,1685164131405.0,1
6,348,1685164131405.0,1
6,131,1685167508683.0,1
6,349,1685167508683.0,0
6,350,1685167982530.0,1
6,351,1685168028804.0,1
6,352,1685168799588.0,1
6,353,1685169281764.0,1
6,354,1685169281764.0,1
6,355,1685169844581.0,1
7,356,1684852793476.0,1
7,357,1684852793476.0,1
7,358,1684852850234.0,1
7,359,1684853446518.0,1
7,360,1684853791250.0,1
7,361,1684853791250.0,1
7,362,1685018615601.0,0
7,363,1685018683313.0,0
7,364,1685018825147.0,1
7,365,1685018973598.0,1
7,366,1685019331202.0,1
7,367,1685019707773.0,0
7,368,1685019707773.0,1
7,369,1685019707773.0,1
7,370,1685019865217.0,1
7,371,1685020105475.0,1
7,372,1685020206281.0,1
7,373,1685020206281.0,1
7,374,1685020423741.0,0
7,375,1685020423741.0,1
7,376,1685020423741.0,1
7,377,1685020548271.0,1
7,241,1685020768941.0,1
7,378,1685020999363.0,0
7,379,1685021155498.0,1
7,380,1685021227194.0,0
7,222,1685021280781.0,1
7,381,1685021351868.0,1
7,382,1685021441233.0,1
7,383,1685021441233.0,0
7,384,1685021441233.0,0
7,385,1685021637539.0,1
7,386,1685021637539.0,1
7,387,1685021796661.0,1
7,388,1685021796661.0,1
7,389,1685022257031.0,1
7,390,1685022572079.0,0
7,391,1685022572079.0,0
7,392,1685022678755.0,1
7,393,1685022736705.0,1
7,394,1685022736705.0,1
7,395,1685022871324.0,1
7,396,1685022965122.0,0
7,397,1685022965122.0,1
7,398,1685023085140.0,1
7,399,1685023197868.0,1
7,400,1685023239523.0,1
7,401,1685023542018.0,1
7,402,1685023693488.0,1
7,403,1685023693488.0,1
7,404,1685023693488.0,0
7,405,1685023785375.0,0
7,406,1685023918865.0,1
7,407,1685024168858.0,1
7,408,1685024168858.0,1
7,409,1685024168858.0,1
7,410,1685024431757.0,1
7,411,1685024431757.0,1
7,412,1685024653748.0,1
7,413,1685054002432.0,1
7,414,1685054002432.0,1
7,415,1685054002432.0,0
7,416,1685189937494.0,1
7,417,1685190085830.0,1
7,418,1685191366421.0,1
7,419,1685191366421.0,1
7,420,1685191782667.0,1
7,421,1685191782667.0,1
7,422,1685191782667.0,1
7,423,1685192101103.0,1
7,424,1685192101103.0,1
7,425,1685192410321.0,1
7,426,1685192410321.0,1
7,427,1685192410321.0,1
7,428,1685193798011.0,1
7,429,1685193923369.0,1
7,430,1685194006497.0,1
7,431,1685194144710.0,0
7,432,1685194144710.0,1
7,433,1685194330824.0,1
7,434,1685194330824.0,0
7,435,1685194626188.0,1
7,436,1685194810604.0,1
7,437,1685201382747.0,1
7,438,1685201455373.0,1
7,439,1685201738730.0,1
7,440,1685201738730.0,1
7,441,1685236768575.0,1
7,442,1685236854806.0,0
7,443,1685236854806.0,1
7,444,1685236974176.0,1
7,22,1685237260700.0,1
7,445,1685237260700.0,1
7,446,1685237425274.0,1
7,447,1685237533826.0,0
7,448,1685238085983.0,1
7,449,1685238085983.0,1
7,450,1685238085983.0,1
7,451,1685238085983.0,1
7,452,1685238271394.0,1
7,453,1685238803550.0,1
7,454,1685239104582.0,1
7,455,1685239234377.0,0
8,456,1684923908446.0,1
8,457,1684924208485.0,1
8,458,1684928902362.0,0
8,459,1684929189278.0,1
8,460,1684929551131.0,1
8,461,1684929551131.0,0
8,308,1684929605575.0,0
8,462,1684930323135.0,1
8,463,1684967701507.0,0
8,464,1684968453770.0,0
8,465,1684968716835.0,1
8,466,1685006092197.0,1
8,467,1685006092197.0,1
8,468,1685006542723.0,0
8,469,1685008962127.0,1
8,470,1685008995984.0,1
8,471,1685009128775.0,1
8,472,1685009354098.0,1
8,473,1685009637049.0,1
8,474,1685009850550.0,1
8,475,1685010287020.0,0
8,476,1685010380858.0,1
8,477,1685010766037.0,1
8,478,1685011433179.0,1
8,479,1685011810120.0,1
8,480,1685012123570.0,1
8,481,1685012123570.0,1
8,482,1685012123570.0,0
8,483,1685012620949.0,1
8,484,1685012965882.0,1
8,485,1685012965882.0,1
8,219,1685013060300.0,0
8,486,1685054246288.0,0
8,487,1685054417050.0,1
8,488,1685054417050.0,1
8,489,1685054550367.0,1
8,490,1685055369407.0,1
8,158,1685055369407.0,1
8,491,1685055492057.0,1
8,492,1685055732700.0,1
8,493,1685055732700.0,1
8,494,1685056101413.0,1
8,495,1685091919656.0,1
8,496,1685091919656.0,0
8,497,1685091919656.0,1
8,498,1685092523374.0,0
8,499,1685097677880.0,0
8,500,1685097736917.0,1
8,501,1685097736917.0,1
8,34,1685098242662.0,0
8,502,1685098242662.0,0
8,503,1685098586775.0,0
8,206,1685098586775.0,1
8,504,1685099228925.0,0
8,505,1685099228925.0,1
8,506,1685170964774.0,1
8,507,1685171557931.0,1
8,508,1685171557931.0,0
8,509,1685171636557.0,1
8,30,1685171636557.0,1
8,510,1685172007418.0,1
8,511,1685172059371.0,1
8,512,1685172241278.0,1
8,513,1685172524907.0,1
8,514,1685172524907.0,1
8,515,1685172657572.0,0
8,516,1685172657572.0,1
8,517,1685173394936.0,1
8,518,1685173523529.0,0
8,519,1685173764683.0,1
8,520,1685174189829.0,1
8,521,1685174189829.0,1
8,522,1685174469701.0,1
8,523,1685174469701.0,1
8,524,1685174745949.0,0
8,525,1685176147491.0,1
8,526,1685176357686.0,1
8,527,1685176357686.0,1
8,528,1685176623383.0,1
8,529,1685176986961.0,1
8,530,1685176986961.0,0
8,531,1685177174230.0,1
8,532,1685177174230.0,1
9,533,1685368152582.0,0
9,534,1685368791578.0,0
9,535,1685368961263.0,1
9,536,1685368973001.0,0
9,537,1685369170965.0,1
9,538,1685369229963.0,1
9,539,1685369623432.0,0
9,540,1685369623432.0,1
9,541,1685369820531.0,1
9,542,1685370030838.0,1
9,543,1685370815686.0,1
9,544,1685371194502.0,0
9,545,1685371231143.0,0
9,546,1685371231143.0,1
9,547,1685371509400.0,0
9,548,1685371551831.0,1
9,549,1685371563562.0,1
9,550,1685371851794.0,1
9,551,1685371907286.0,0
9,552,1685371907286.0,0
9,553,1685372029358.0,0
9,554,1685372128761.0,1
9,555,1685372173371.0,0
9,556,1685372467760.0,1
9,557,1685372467760.0,1
9,558,1685372612379.0,0
9,559,1685372678412.0,1
9,560,1685372713366.0,1
9,561,1685372713366.0,1
9,562,1685373090147.0,1
9,563,1685373090147.0,1
9,564,1685373697236.0,1
9,565,1685373697236.0,1
9,566,1685373782116.0,0
9,567,1685373782116.0,1
9,568,1685373840173.0,1
9,569,1685375162006.0,0
9,570,1685375502046.0,0
9,571,1685375502046.0,1
9,572,1685375597331.0,1
9,573,1685455100002.0,1
9,574,1685455540985.0,0
9,575,1685455743474.0,1
9,576,1685456146304.0,0
9,577,1685456146304.0,0
9,578,1685456731912.0,1
9,579,1685456731912.0,0
9,580,1685456780990.0,0
9,581,1685456853801.0,0
9,582,1685456853801.0,0
9,583,1685456866353.0,0
9,584,1685457512795.0,1
9,585,1685457512795.0,1
9,586,1685457662043.0,0
9,587,1685458608484.0,0
9,588,1685458833264.0,0
9,589,1685458845792.0,1
9,590,1685458845792.0,0
9,591,1685458938416.0,1
9,592,1685459038765.0,1
9,593,1685459498958.0,1
9,594,1685459552759.0,1
9,595,1685459882548.0,0
9,596,1685459952309.0,0
9,597,1685459952309.0,1
9,598,1685460329241.0,1
9,599,1685460351312.0,1
9,600,1685460351312.0,0
9,601,1685460509329.0,1
9,602,1685460652659.0,0
9,603,1685460700802.0,0
9,604,1685460787721.0,0
9,605,1685461015626.0,0
9,606,1685461048528.0,1
9,607,1685461062991.0,1
9,608,1685461197379.0,1
9,609,1685461431568.0,0
9,610,1685461455935.0,1
9,611,1685461520264.0,0
9,612,1685461520264.0,0
9,613,1685461557225.0,0
9,614,1685461557225.0,0
9,615,1685461676842.0,1
9,616,1685461980130.0,1
9,617,1685462244761.0,0
9,618,1685462293173.0,0
9,619,1685462684191.0,0
9,620,1685463565146.0,1
9,621,1685486604056.0,1
9,622,1685486604056.0,1
9,623,1685486604056.0,0
10,624,1685089959615.0,0
10,625,1685089959615.0,1
10,626,1685089977768.0,0
10,627,1685089977768.0,0
10,628,1685090247768.0,0
10,629,1685090268034.0,0
10,630,1685195126700.0,1
10,631,1685195158391.0,0
10,632,1685195301661.0,0
10,633,1685195301661.0,0
10,634,1685195331395.0,1
10,635,1685195331395.0,1
10,636,1685195418553.0,1
10,637,1685196228216.0,1
10,638,1685196228216.0,1
10,639,1685196442698.0,1
10,640,1685198460582.0,1
11,641,1685254714367.0,1
11,642,1685254812983.0,1
11,643,1685254812983.0,0
11,644,1685254963970.0,1
11,645,1685255154773.0,0
11,646,1685257944777.0,1
11,647,1685258709405.0,0
11,648,1685258709405.0,0
11,649,1685258865420.0,1
11,650,1685258865420.0,0
11,651,1685259579274.0,1
11,652,1685259579274.0,1
11,653,1685259769644.0,0
11,654,1685261002252.0,0
11,535,1685261002252.0,1
11,655,1685356698361.0,1
11,656,1685359299760.0,0
11,657,1685362340846.0,1
11,658,1685362340846.0,0
11,659,1685365079578.0,1
11,660,1685443298998.0,1
11,661,1685443606174.0,0
11,662,1685443606174.0,1
11,663,1685447915809.0,1
11,664,1685448140291.0,1
11,665,1685448614047.0,0
11,666,1685448866497.0,0
11,667,1685449151177.0,0
11,668,1685449790843.0,1
11,669,1685450634807.0,1
11,670,1685452467967.0,1
11,671,1685452627424.0,0
12,672,1684770493535.0,0
12,673,1684770493535.0,0
12,674,1684770590712.0,0
12,675,1684770637598.0,0
12,676,1684770653555.0,0
12,677,1684770675508.0,1
12,678,1684770675508.0,0
12,679,1684770692075.0,0
12,680,1684770723614.0,0
12,681,1684770723614.0,1
12,682,1684770748462.0,0
12,683,1684770774615.0,0
12,684,1684770795647.0,0
12,685,1684770795647.0,1
12,686,1684770795647.0,1
12,687,1684770795647.0,0
12,688,1684771001910.0,0
12,689,1684771001910.0,1
12,690,1684771019933.0,1
12,691,1684771350007.0,0
12,692,1684771350007.0,1
12,693,1684771350007.0,1
12,694,1684771399590.0,0
12,695,1684772174603.0,1
12,696,1684772174603.0,1
12,697,1684772582383.0,1
12,698,1684772651170.0,0
12,699,1684772745538.0,0
12,700,1684798831497.0,0
12,701,1684799078333.0,1
12,702,1684799163006.0,0
12,703,1684799218406.0,1
12,704,1684799440619.0,1
12,705,1684799476510.0,0
12,706,1684799933720.0,0
12,707,1684800509710.0,1
12,708,1684800816861.0,0
12,709,1684800853047.0,0
12,710,1684800853047.0,0
12,711,1684800872532.0,0
12,712,1684805040715.0,0
12,713,1684805040715.0,0
12,714,1684805494149.0,0
12,715,1684805622670.0,0
12,716,1684809540407.0,1
12,717,1684809830823.0,0
12,718,1684810396333.0,0
12,719,1684810396333.0,1
12,720,1684810396333.0,1
12,721,1684810396333.0,0
12,722,1684810470870.0,1
12,723,1684810470870.0,0
12,724,1684810721086.0,0
12,725,1684810824099.0,0
12,726,1684810848253.0,0
12,727,1684811293640.0,0
12,728,1684811293640.0,0
12,729,1684811346412.0,0
12,730,1684811346412.0,1
12,731,1684811465370.0,1
12,732,1684811842703.0,1
12,733,1684811842703.0,1
12,734,1684811842703.0,0
12,735,1684811929848.0,0
12,736,1684812019795.0,1
12,737,1684812266010.0,0
12,738,1684812625394.0,0
12,739,1684812625394.0,1
12,740,1684812625394.0,0
12,741,1684812625394.0,1
12,742,1684813303675.0,0
12,743,1684813480274.0,1
12,744,1684813480274.0,0
12,745,1684813699220.0,1
12,746,1684813933457.0,0
12,747,1684813933457.0,1
12,748,1684815045802.0,0
12,749,1684815045802.0,0
12,750,1684824229505.0,1
12,751,1684824339796.0,0
12,752,1684824437409.0,0
12,753,1684824826570.0,0
12,754,1684842094306.0,0
12,755,1684842094306.0,1
12,756,1684842199315.0,1
12,757,1684842408851.0,0
12,758,1684842408851.0,0
12,759,1684842408851.0,0
12,760,1684939603623.0,1
12,761,1684939603623.0,0
12,762,1684940949219.0,1
12,763,1684946308793.0,1
12,764,1684946308793.0,1
12,765,1684946870624.0,0
12,766,1684946890381.0,1
12,767,1684946890381.0,0
12,768,1684946916188.0,1
12,769,1684946916188.0,0
12,770,1684946956950.0,1
12,771,1684947126604.0,1
12,772,1684947126604.0,1
12,773,1684947394061.0,1
12,774,1684989724391.0,1
12,775,1684990029598.0,1
12,776,1684990029598.0,1
12,777,1684990064536.0,1
12,778,1684990146383.0,0
12,779,1684990231458.0,0
12,780,1684990231458.0,0
12,781,1684990317318.0,0
12,782,1684990359524.0,0
12,783,1684992878224.0,0
12,784,1684993018283.0,0
12,785,1684993110785.0,0
12,786,1685103198776.0,1
12,787,1685103381577.0,1
12,788,1685103551281.0,0
12,789,1685104146976.0,0
12,790,1685104270419.0,1
12,791,1685113398152.0,0
12,792,1685113398152.0,1
12,793,1685113434950.0,1
12,794,1685114222329.0,1
12,795,1685114247160.0,0
12,796,1685114247160.0,1
12,797,1685114333744.0,0
12,798,1685114333744.0,0
12,799,1685114440841.0,1
12,800,1685114596546.0,1
12,801,1685114666586.0,0
12,802,1685114666586.0,0
12,803,1685114825386.0,0
12,804,1685114825386.0,0
12,805,1685114825386.0,0
12,806,1685115025827.0,1
12,807,1685115299286.0,0
12,808,1685115299286.0,1
12,809,1685115334602.0,1
12,810,1685115334602.0,1
12,811,1685115822119.0,0
12,812,1685115822119.0,0
12,813,1685115930839.0,0
12,814,1685115930839.0,1
12,815,1685115930839.0,0
12,816,1685115930839.0,1
12,817,1685116054703.0,0
12,818,1685116054703.0,0
12,819,1685116097259.0,0
12,820,1685149512930.0,0
12,821,1685149930282.0,1
12,822,1685149960696.0,1
12,823,1685150036727.0,0
12,824,1685150263135.0,1
12,825,1685150331065.0,1
12,826,1685150331065.0,0
12,827,1685150376233.0,0
12,828,1685150376233.0,0
12,829,1685150418889.0,1
12,830,1685150476026.0,0
12,831,1685170149591.0,0
12,832,1685178514709.0,0
13,225,1685021575436.0,0
13,833,1685021641581.0,0
13,834,1685021641581.0,0
13,835,1685021794819.0,1
13,326,1685021794819.0,0
13,337,1685021970033.0,0
13,836,1685021971254.0,1
13,837,1685022146913.0,1
13,838,1685022146913.0,1
13,839,1685022292623.0,1
13,840,1685022449646.0,1
13,841,1685022449646.0,0
14,842,1685238533334.0,1
14,843,1685238680610.0,1
14,844,1685238680610.0,1
14,845,1685239021052.0,0
14,846,1685239735931.0,0
14,847,1685239735931.0,1
14,848,1685245226806.0,0
14,849,1685245226806.0,1
14,850,1685245330411.0,1
14,851,1685245330411.0,1
14,852,1685245491395.0,1
14,853,1685245491395.0,1
14,854,1685245919291.0,1
14,855,1685245919291.0,1
14,856,1685246377324.0,1
14,857,1685246798752.0,1
14,858,1685246955475.0,1
14,859,1685247786490.0,1
14,860,1685247786490.0,1
14,861,1685248305473.0,1
14,862,1685248327560.0,1
14,863,1685248757426.0,1
14,864,1685249341617.0,1
14,865,1685249480908.0,1
14,866,1685249679135.0,0
14,867,1685249679135.0,1
14,868,1685249679135.0,1
14,869,1685250024445.0,0
14,870,1685252126448.0,0
14,871,1685252126448.0,1
14,872,1685252835312.0,1
14,873,1685253462696.0,1
14,874,1685253875156.0,1
14,875,1685253898860.0,1
14,876,1685256176094.0,1
14,877,1685256515313.0,1
14,878,1685256515313.0,1
14,879,1685257121167.0,0
14,880,1685257292922.0,0
14,881,1685257292922.0,1
14,882,1685257369853.0,0
14,883,1685257369853.0,0
15,88,1685257514430.0,0
15,884,1685257514430.0,0
15,885,1685257514430.0,0
15,886,1685257543943.0,0
15,887,1685257543943.0,0
15,888,1685257545392.0,0
15,889,1685257715134.0,1
15,890,1685257895098.0,0
15,835,1685257895098.0,1
15,891,1685257895098.0,0
15,892,1685257895098.0,0
15,329,1685258307569.0,1
15,893,1685258307569.0,1
15,894,1685258352361.0,0
15,895,1685258405576.0,0
16,896,1685398064994.0,0
16,897,1685398073672.0,0
16,898,1685398119501.0,0
16,899,1685398167942.0,1
16,900,1685398185745.0,0
16,901,1685398205224.0,0
16,902,1685398242724.0,0
16,903,1685398242724.0,0
16,904,1685398255643.0,0
16,905,1685398262720.0,0
16,906,1685470132075.0,0
16,907,1685470150901.0,0
16,908,1685470150901.0,0
16,909,1685496561408.0,0
16,910,1685496561408.0,0
16,911,1685496561408.0,0
16,912,1685496576515.0,0
16,913,1685496576515.0,0
16,914,1685496592337.0,0
16,915,1685496592337.0,0
16,916,1685498938629.0,0
16,917,1685499159037.0,0
16,918,1685503997515.0,0
17,919,1684766266481.0,1
17,920,1684771086006.0,0
17,921,1684772151835.0,1
17,922,1684772151835.0,0
17,923,1684772151835.0,0
17,924,1684772781586.0,0
17,925,1684795831516.0,0
17,926,1684795831516.0,1
17,927,1684796264373.0,1
17,928,1685020686531.0,1
17,929,1685024618273.0,1
17,930,1685054865749.0,1
17,931,1685056424299.0,1
17,932,1685056424299.0,0
17,933,1685197328813.0,1
17,934,1685197328813.0,0
17,935,1685199596993.0,1
17,936,1685199596993.0,1
17,937,1685199596993.0,1
17,938,1685378655335.0,1
17,939,1685399708874.0,1
17,940,1685455747828.0,1
17,941,1685459088231.0,1
17,942,1685459088231.0,0
17,943,1685486862700.0,1
17,944,1685486862700.0,0
18,945,1684755683033.0,0
18,946,1684755683033.0,1
18,947,1684756064140.0,1
18,948,1684756159932.0,1
18,949,1684756787795.0,1
18,950,1684757649817.0,0
18,951,1684758105582.0,1
18,952,1684758333384.0,0
18,953,1684758333384.0,1
18,954,1684758664507.0,0
18,955,1684758664507.0,0
18,956,1684758930754.0,0
18,957,1684758930754.0,0
18,958,1684758930754.0,1
18,959,1684758930754.0,1
18,960,1684758979780.0,0
18,961,1684759215433.0,0
18,962,1684759215433.0,0
18,963,1684759215433.0,1
18,964,1684759215433.0,1
18,965,1684791778328.0,0
18,966,1684794775630.0,0
18,967,1684794775630.0,1
18,968,1684797666465.0,1
18,969,1684834136897.0,0
18,970,1684878336622.0,0
18,971,1684878336622.0,0
